Year	PC1	PC2
1976.54166666667	1.18929233303234	2.09734521925868
1976.625	1.05717868678184	2.09547012300229
1976.70833333333	0.907918333544629	2.09852331682221
1976.79166666667	0.719811700060189	2.11695992131158
1976.875	0.563145025768326	2.10957838378305
1976.95833333333	0.448205746800621	2.01758114816291
1977.04166666667	0.385518350715414	1.8350624497879
1977.125	0.401543391343393	1.57931401614477
1977.20833333333	0.473219607614944	1.3180753291184
1977.29166666667	0.565757308316484	1.10007204233766
1977.375	0.655197513204122	0.949621165588479
1977.45833333333	0.792463444817123	0.866994419336678
1977.54166666667	0.989037596049856	0.805011425965821
1977.625	1.15997120916692	0.759165160082202
1977.70833333333	1.27708260639101	0.727568309249913
1977.79166666667	1.33932873341413	0.704953096814075
1977.875	1.39709925371236	0.703638092665028
1977.95833333333	1.4582250965989	0.734862819445142
1978.04166666667	1.51544858774088	0.846707996689666
1978.125	1.56324735784073	1.03662544426916
1978.20833333333	1.56117791953933	1.2661187477661
1978.29166666667	1.5058153627419	1.48931822315573
1978.375	1.39172413174584	1.66189190148632
1978.45833333333	1.23232033157275	1.79887916070357
1978.54166666667	1.07443367735878	1.90625234790734
1978.625	0.948246442743599	1.97883450228997
1978.70833333333	0.883528492047051	1.99362386459385
1978.79166666667	0.882071885717888	1.94172626068877
1978.875	0.966869088182529	1.85826435969614
1978.95833333333	1.1100874612808	1.79024671483993
1979.04166666667	1.20411918630053	1.74319084610567
1979.125	1.21337309392699	1.70063516453197
1979.20833333333	1.1817243032472	1.62635945338869
1979.29166666667	1.17525775861286	1.52598418103722
1979.375	1.194877354459	1.42600854910072
1979.45833333333	1.20248883011028	1.33657832536572
1979.54166666667	1.19357979490739	1.24399188813293
1979.625	1.11901040255792	1.13079463769998
1979.70833333333	0.971378169009046	1.01760741122692
1979.79166666667	0.790122613305112	0.936426067365913
1979.875	0.586824325063404	0.898754741036821
1979.95833333333	0.362913691322661	0.89930510744302
1980.04166666667	0.1108300093242	0.889111255834533
1980.125	-0.0708025546085609	0.814784328145486
1980.20833333333	-0.157723371205256	0.67006819092335
1980.29166666667	-0.20251162500752	0.505514445133758
1980.375	-0.247543257334567	0.363051235550525
1980.45833333333	-0.297288300611003	0.22063707515001
1980.54166666667	-0.329010282885335	0.0580780318948955
1980.625	-0.330765119811958	-0.094967537044175
1980.70833333333	-0.285756506058746	-0.200671551091009
1980.79166666667	-0.189650534870498	-0.249796910065135
1980.875	-0.0902031038626157	-0.289943078851857
1980.95833333333	-0.020291202879945	-0.340858953340977
1981.04166666667	0.0435320348321828	-0.41102629191468
1981.125	0.110595137892694	-0.475740987878041
1981.20833333333	0.215066704879874	-0.489527659447223
1981.29166666667	0.327069327067597	-0.446952241285428
1981.375	0.399775200428517	-0.362425901474518
1981.45833333333	0.360964284486858	-0.273272601163908
1981.54166666667	0.206636485455959	-0.169790806569743
1981.625	0.0146340495500702	-0.0329213394364437
1981.70833333333	-0.0984842277639451	0.128040788917553
1981.79166666667	-0.110825857816072	0.289800098544951
1981.875	-0.0800687391020518	0.416662631279013
1981.95833333333	-0.0900902202637125	0.511244874772919
1982.04166666667	-0.121132537065828	0.62869819601714
1982.125	-0.120783285475942	0.792419470713905
1982.20833333333	-0.116092303169884	0.989431337427747
1982.29166666667	-0.202112040935445	1.14540414304603
1982.375	-0.414527264918015	1.2473704786796
1982.45833333333	-0.648775135404765	1.30155626133198
1982.54166666667	-0.762976294945076	1.31073162589469
1982.625	-0.73550826170461	1.27961801562693
1982.70833333333	-0.636275106525231	1.22800131046607
1982.79166666667	-0.540913667554121	1.19247285666988
1982.875	-0.465684723453783	1.17791321716994
1982.95833333333	-0.387337444581237	1.17530792675719
1983.04166666667	-0.313110239067827	1.18528589647164
1983.125	-0.293595025078806	1.19283486624852
1983.20833333333	-0.364414426927398	1.1740803601115
1983.29166666667	-0.500683609542566	1.11852562294357
1983.375	-0.592089183404698	1.05749331426732
1983.45833333333	-0.603577124999775	1.01310896086927
1983.54166666667	-0.592736977025937	0.978194038607657
1983.625	-0.653341665522419	0.939071180019597
1983.70833333333	-0.798803359934719	0.903430765933921
1983.79166666667	-0.940969849524053	0.885423660985279
1983.875	-1.03385161201319	0.877983763437869
1983.95833333333	-1.15662305543035	0.844050113578916
1984.04166666667	-1.41687927816959	0.769674325210261
1984.125	-1.77415791037232	0.670473638159033
1984.20833333333	-2.01262808445044	0.570628766584189
1984.29166666667	-2.04143831631168	0.479088236963082
1984.375	-1.97964749148369	0.408066961854101
1984.45833333333	-2.02283932821641	0.36788392500358
1984.54166666667	-2.17566130487178	0.350100646580068
1984.625	-2.34647602585012	0.336566112834751
1984.70833333333	-2.46829812215427	0.335174859497649
1984.79166666667	-2.53594759232653	0.369167884486728
1984.875	-2.52357565267865	0.432406842199439
1984.95833333333	-2.48960499489591	0.483555731747873
1985.04166666667	-2.50137035040839	0.493775779938568
1985.125	-2.55310931406037	0.466464015748616
1985.20833333333	-2.50510908044331	0.412876278451795
1985.29166666667	-2.37985219023232	0.331231236090864
1985.375	-2.34462312910748	0.234348602354406
1985.45833333333	-2.44890257897602	0.149142069170245
1985.54166666667	-2.51672973308937	0.0914371594441186
1985.625	-2.39487776885578	0.046017201370523
1985.70833333333	-2.18430633328769	-0.00795288754820071
1985.79166666667	-2.04294237095186	-0.0664371012526583
1985.875	-1.99085328923411	-0.138019079246944
1985.95833333333	-1.96791804227013	-0.244068707859414
1986.04166666667	-1.92756225274064	-0.414275353607247
1986.125	-1.85231770848195	-0.619472197476697
1986.20833333333	-1.74132007857765	-0.773100714255039
1986.29166666667	-1.57782619203122	-0.811066945610169
1986.375	-1.3851998163877	-0.72355549215379
1986.45833333333	-1.1273386989019	-0.559868467218166
1986.54166666667	-0.831024725435401	-0.386942142086475
1986.625	-0.566619283237092	-0.244680964981747
1986.70833333333	-0.39745110406551	-0.141119272222542
1986.79166666667	-0.308661330988655	-0.0247090653513704
1986.875	-0.199116905169303	0.120593794255549
1986.95833333333	-0.0142023430963098	0.288180225351806
1987.04166666667	0.201902493705211	0.480465831798187
1987.125	0.354460624520757	0.713307619011614
1987.20833333333	0.38246506413266	0.999850196241561
1987.29166666667	0.357086997766463	1.29715572070652
1987.375	0.331425963940763	1.53018634247237
1987.45833333333	0.261662036084683	1.66171128919917
1987.54166666667	0.107217240841949	1.68880289292224
1987.625	-0.0673930927688725	1.67767854761656
1987.70833333333	-0.147206672690234	1.68161314810834
1987.79166666667	-0.16874202966333	1.70234277149649
1987.875	-0.228904202133042	1.72137756711569
1987.95833333333	-0.372240108282071	1.72272218310982
1988.04166666667	-0.580878165192567	1.73544761634899
1988.125	-0.808083524008129	1.75836662055519
1988.20833333333	-1.00356014621477	1.74259629053516
1988.29166666667	-1.14048077917088	1.66248974201213
1988.375	-1.24391708943584	1.5184703284841
1988.45833333333	-1.35233696762077	1.35654561978991
1988.54166666667	-1.43828481136637	1.20972480059153
1988.625	-1.50880074893036	1.08901532648524
1988.70833333333	-1.57548340060049	0.98851678932955
1988.79166666667	-1.65121458879984	0.876956872584412
1988.875	-1.68450258468084	0.742286638289695
1988.95833333333	-1.60474014762065	0.579269884388899
1989.04166666667	-1.40806753998374	0.356934325170628
1989.125	-1.1169351513418	0.0753125065379776
1989.20833333333	-0.800639185595721	-0.206168829797998
1989.29166666667	-0.478340975969798	-0.397980217373519
1989.375	-0.148560035023661	-0.447455017769348
1989.45833333333	0.169807052519047	-0.382675845252852
1989.54166666667	0.442456109312412	-0.247421372689557
1989.625	0.676339086792972	-0.0964935111690778
1989.70833333333	0.900675475173958	0.0301734964424273
1989.79166666667	1.09944172967897	0.139791653518408
1989.875	1.21484748492679	0.250156099069989
1989.95833333333	1.25583906160982	0.377668060117734
1990.04166666667	1.2494979565811	0.536880707860718
1990.125	1.17763392394781	0.754631561929507
1990.20833333333	1.03777492879254	1.05060038313139
1990.29166666667	0.857756112650083	1.33102235724515
1990.375	0.65406840695251	1.5074565242016
1990.45833333333	0.395463567763404	1.54719204307317
1990.54166666667	0.126404747018325	1.51203103318125
1990.625	-0.0495776029596772	1.45177097516754
1990.70833333333	-0.1467335311047	1.36340874141173
1990.79166666667	-0.273153023541845	1.25622858616992
1990.875	-0.446482064212876	1.14483740390396
1990.95833333333	-0.561926453285019	1.03667524070147
1991.04166666667	-0.563186211380783	0.927666413973955
1991.125	-0.531417479629088	0.800129054527101
1991.20833333333	-0.5096668165737	0.644958163822626
1991.29166666667	-0.463505182847655	0.451363468599102
1991.375	-0.336727759552284	0.240873761115248
1991.45833333333	-0.135716205005537	0.05372944162185
1991.54166666667	0.0845454725059456	-0.0855220593003492
1991.625	0.300784531632203	-0.17931285398334
1991.70833333333	0.488192545661208	-0.246031913750935
1991.79166666667	0.632985396236091	-0.27820981512171
1991.875	0.735564246198254	-0.277637867775681
1991.95833333333	0.798046334737454	-0.269996854458402
1992.04166666667	0.806933331770297	-0.26802178644765
1992.125	0.757065169852945	-0.253717471494182
1992.20833333333	0.721041157033003	-0.229605172741982
1992.29166666667	0.751049890415839	-0.225691072408049
1992.375	0.816337581764311	-0.241290827377244
1992.45833333333	0.831168982824586	-0.235909050945058
1992.54166666667	0.792917664206447	-0.170850168497437
1992.625	0.775739813441884	-0.0749855375872879
1992.70833333333	0.773321438104317	0.0228475959603279
1992.79166666667	0.694585899595908	0.0942656991391143
1992.875	0.470970069879213	0.136154369826082
1992.95833333333	0.187976320961272	0.15431175415712
1993.04166666667	0.00395197995491265	0.15038508904902
1993.125	-0.00264802443282954	0.114079212257444
1993.20833333333	0.0999781172915271	0.0334586522092014
1993.29166666667	0.133991973814634	-0.0694946319096145
1993.375	0.0402562839855608	-0.133105739392837
1993.45833333333	-0.100791573684762	-0.137139442515806
1993.54166666667	-0.174223729335579	-0.11281623950939
1993.625	-0.150046023669775	-0.138336469714017
1993.70833333333	-0.109407840836507	-0.235808647881413
1993.79166666667	-0.106740503570206	-0.369116872838123
1993.875	-0.124893113088335	-0.467952102985281
1993.95833333333	-0.0802535365643097	-0.523373066928664
1994.04166666667	0.100617048701789	-0.592204150111076
1994.125	0.332653955810484	-0.701964374294385
1994.20833333333	0.489110394647517	-0.797436335525705
1994.29166666667	0.536332785531594	-0.803724076090456
1994.375	0.571738020489803	-0.743692588762796
1994.45833333333	0.698559261113938	-0.70405581961411
1994.54166666667	0.878260552367171	-0.728842364638546
1994.625	1.01495070498273	-0.780969039511216
1994.70833333333	1.07615523051244	-0.777342422156945
1994.79166666667	1.09480426923891	-0.694899910995343
1994.875	1.08515560618602	-0.561435033041305
1994.95833333333	0.998201237552908	-0.44900771121125
1995.04166666667	0.823444956631835	-0.414108676773102
1995.125	0.597340906427273	-0.42620748329085
1995.20833333333	0.367588443190089	-0.408185573781186
1995.29166666667	0.191770554284907	-0.303062774566876
1995.375	0.0919159846170693	-0.179853290752023
1995.45833333333	0.0167522051368863	-0.124475561915429
1995.54166666667	-0.124819580193164	-0.129533120272604
1995.625	-0.401812533626775	-0.135452414585371
1995.70833333333	-0.728642292908038	-0.129514649689756
1995.79166666667	-1.00236900361741	-0.175682630287876
1995.875	-1.20254577865632	-0.29425578549787
1995.95833333333	-1.35166176550649	-0.444332050110728
1996.04166666667	-1.45794179763059	-0.587396057190284
1996.125	-1.46298862418882	-0.683778370711713
1996.20833333333	-1.38766501934904	-0.713965751019639
1996.29166666667	-1.30635675439938	-0.692146128575551
1996.375	-1.26762410470886	-0.69210733508855
1996.45833333333	-1.28886501864177	-0.758377988376399
1996.54166666667	-1.31181386281857	-0.856344876910954
1996.625	-1.29801558734843	-0.932841862840653
1996.70833333333	-1.23092809237296	-0.971469812545974
1996.79166666667	-1.10781154727022	-0.977844918954751
1996.875	-0.974743737036427	-0.965334433048453
1996.95833333333	-0.829569009572614	-0.949679054483821
1997.04166666667	-0.686046675105805	-0.943699401678883
1997.125	-0.566973511401002	-0.95384120954137
1997.20833333333	-0.528552011259561	-0.95278551126576
1997.29166666667	-0.5787355683913	-0.954100498442999
1997.375	-0.625524758147888	-0.972908954923057
1997.45833333333	-0.575574247310845	-1.00983925710924
1997.54166666667	-0.432882719471373	-1.03878540495411
1997.625	-0.265694280483865	-1.0269077419373
1997.70833333333	-0.130065595720843	-0.985151931431678
1997.79166666667	0.020658316241442	-0.918759276624043
1997.875	0.240359198582071	-0.812607762323208
1997.95833333333	0.464731486720644	-0.679551505937125
1998.04166666667	0.541981626765024	-0.50917615418065
1998.125	0.406029528592729	-0.345939384306166
1998.20833333333	0.204875219670914	-0.218075658207024
1998.29166666667	0.139125977680535	-0.164406934186881
1998.375	0.261947229136832	-0.181727387086893
1998.45833333333	0.451315848316941	-0.197527910983876
1998.54166666667	0.587832877860687	-0.174932725721055
1998.625	0.648238497312282	-0.122377809502811
1998.70833333333	0.636221680235217	-0.091422254924682
1998.79166666667	0.572421930140798	-0.115570725449976
1998.875	0.489253493658787	-0.187261699818121
1998.95833333333	0.416067405869815	-0.313914713802804
1999.04166666667	0.385634214189525	-0.475575470761719
1999.125	0.45823891474275	-0.614358400025098
1999.20833333333	0.738549883126371	-0.683033436716815
1999.29166666667	1.14878389970519	-0.671359477120841
1999.375	1.48956418561078	-0.609224762269764
1999.45833333333	1.66676297059392	-0.508498886263607
1999.54166666667	1.7745004778797	-0.392022541385501
1999.625	1.88774689051349	-0.299531072475751
1999.70833333333	1.94511203658707	-0.250929537998916
1999.79166666667	1.90977423354196	-0.206922020207875
1999.875	1.85349191327183	-0.111414172914275
1999.95833333333	1.80273005281412	0.0418835106152068
2000.04166666667	1.72588111680878	0.226126153937693
2000.125	1.57497470856181	0.412761630258658
2000.20833333333	1.34411668509942	0.582494803666205
2000.29166666667	1.00863005436362	0.70847680271924
2000.375	0.621909927402607	0.786302070311804
2000.45833333333	0.333907565779792	0.848674174523324
2000.54166666667	0.195343243026096	0.91496371039608
2000.625	0.100521635936784	0.958463684003932
2000.70833333333	-0.0801991778367888	0.968688404699697
2000.79166666667	-0.270068639756619	0.959050261065301
2000.875	-0.412683061800344	0.949587301502628
2000.95833333333	-0.514093200198424	0.92759167316704
2001.04166666667	-0.562463095295126	0.887424334259144
2001.125	-0.479797240145383	0.849843188859585
2001.20833333333	-0.303132989749835	0.810412679665541
2001.29166666667	-0.173085105991668	0.754310732990603
2001.375	-0.15938246652771	0.655761431939296
2001.45833333333	-0.201606382573555	0.50490076193659
2001.54166666667	-0.305626596974519	0.303507731837691
2001.625	-0.446453990056516	0.100054517109281
2001.70833333333	-0.529121362014303	-0.0485144565274765
2001.79166666667	-0.468704555077212	-0.149961153927211
2001.875	-0.26872154215311	-0.259628689304944
2001.95833333333	0.00147257913512343	-0.381594761884352
2002.04166666667	0.325844539306692	-0.46802735877131
2002.125	0.642738078101635	-0.496215865886185
2002.20833333333	0.803440485124361	-0.528488900074808
2002.29166666667	0.758311612923966	-0.604809406913669
2002.375	0.637484788882042	-0.699299136976073
2002.45833333333	0.628872443086469	-0.753051160670858
2002.54166666667	0.784587097893004	-0.739778635064347
2002.625	0.960457845156589	-0.663342449308423
2002.70833333333	1.0763878903429	-0.539780701362149
2002.79166666667	1.11340403524968	-0.421698530943349
2002.875	1.09594711229791	-0.344911886301129
2002.95833333333	1.03845936563754	-0.293852085953811
2003.04166666667	0.92925523046398	-0.254577226803021
2003.125	0.80324115399533	-0.260793195098295
2003.20833333333	0.721059864877168	-0.362397714721527
2003.29166666667	0.714571032796285	-0.515038855251369
2003.375	0.781709873282843	-0.60665158806631
2003.45833333333	0.832355765802933	-0.614468722450405
2003.54166666667	0.823316200192921	-0.613054544397701
2003.625	0.77906642010492	-0.675950868323468
2003.70833333333	0.79040998608149	-0.783029240610629
2003.79166666667	0.931379294919773	-0.887338146205408
2003.875	1.16819670786097	-0.964119541719652
2003.95833333333	1.45483797121974	-0.975807515609713
2004.04166666667	1.7503894310359	-0.879266153187003
2004.125	2.0182952231384	-0.673868738169087
2004.20833333333	2.20777854552834	-0.403310762967159
2004.29166666667	2.30414617115033	-0.10533766062251
2004.375	2.33807529063921	0.204106588985603
2004.45833333333	2.36692084031398	0.477745767242193
2004.54166666667	2.41238974783083	0.68265047117621
2004.625	2.4723776783587	0.828959863934706
2004.70833333333	2.49044821740926	0.963414300671625
2004.79166666667	2.39687194572215	1.1133328766246
2004.875	2.14653500731431	1.25977201350035
2004.95833333333	1.74717648371981	1.37046978203319
2005.04166666667	1.23903386445336	1.39304646931743
2005.125	0.686066010104086	1.28567269574714
2005.20833333333	0.15641917750847	1.07737198952908
2005.29166666667	-0.279442881209293	0.821356377662554
2005.375	-0.621011818813956	0.554931869653163
2005.45833333333	-0.917447633734863	0.267161941272178
2005.54166666667	-1.22349756349427	-0.0345582342629518
2005.625	-1.51773891401483	-0.305097164239401
2005.70833333333	-1.72084153844797	-0.523991678961895
2005.79166666667	-1.80062122631875	-0.710034295622561
2005.875	-1.78383179962885	-0.904739846758099
2005.95833333333	-1.71025549643078	-1.13525227554594
2006.04166666667	-1.57861671243632	-1.37674065319044
2006.125	-1.35441686201322	-1.59525649304411
2006.20833333333	-1.09382525188185	-1.75220109105368
2006.29166666667	-0.87133782203217	-1.86927730956084
2006.375	-0.745440450271274	-1.98398334151182
2006.45833333333	-0.681013083773949	-2.05760878868642
2006.54166666667	-0.593729159207226	-2.02360156729351
2006.625	-0.436923320010924	-1.88950464820312
2006.70833333333	-0.233613890201316	-1.73728639908341
2006.79166666667	-0.0674297194968876	-1.62320386938797
2006.875	-0.0236302137585963	-1.50350505666044
2006.95833333333	-0.0535764555122387	-1.34425088661457
2007.04166666667	-0.104247115847305	-1.15966850841066
2007.125	-0.161291782259169	-0.969774305493388
2007.20833333333	-0.26965830175541	-0.807789811229794
2007.29166666667	-0.411347586534887	-0.677590001629746
2007.375	-0.520092118345714	-0.578557263618292
2007.45833333333	-0.575331347796297	-0.475708757716967
2007.54166666667	-0.625050864171018	-0.362341302017049
2007.625	-0.681493181736166	-0.280105667094249
2007.70833333333	-0.753249607295956	-0.242129156848737
2007.79166666667	-0.801503475955319	-0.228906942960594
2007.875	-0.825713222409616	-0.224171797564312
2007.95833333333	-0.818738973925859	-0.240374687955059
2008.04166666667	-0.821263568195025	-0.279355833249259
2008.125	-0.890061414671072	-0.285018329784385
2008.20833333333	-0.977922766494345	-0.239325677519546
2008.29166666667	-0.995687041917122	-0.151022761922897
2008.375	-0.928879018036228	-0.0599443130857213
2008.45833333333	-0.881284160100779	0.024959554413731
2008.54166666667	-0.925526725036379	0.117100691334709
2008.625	-1.01952557935197	0.204458914166385
2008.70833333333	-1.08192571842015	0.277060657324069
2008.79166666667	-1.11579794479687	0.307878025341634
2008.875	-1.17943609869265	0.296765063119096
2008.95833333333	-1.3133104092926	0.260836970392798
2009.04166666667	-1.44478327234776	0.212907513738068
2009.125	-1.49548302322507	0.157726195318195
2009.20833333333	-1.41435895821998	0.0672913519135052
2009.29166666667	-1.22432749280524	-0.0495844540824341
2009.375	-1.00038995380847	-0.161815126338004
2009.45833333333	-0.860519586883217	-0.258196551471205
2009.54166666667	-0.841260951015241	-0.335117229028727
2009.625	-0.840421319245643	-0.408540019015188
2009.70833333333	-0.720194076320156	-0.48126829814668
2009.79166666667	-0.508988395184752	-0.556181182918446
2009.875	-0.269825269426084	-0.619154396735866
2009.95833333333	-0.0566332847684341	-0.651742196130065
2010.04166666667	0.144136130160799	-0.676424559852196
2010.125	0.316368758376027	-0.711255096147885
2010.20833333333	0.466283077008888	-0.760014849580665
2010.29166666667	0.624572142030175	-0.794303435671276
2010.375	0.731938647630868	-0.804324375001409
2010.45833333333	0.705231283594498	-0.793589752567728
2010.54166666667	0.57766171708161	-0.761885863839272
2010.625	0.470107409020042	-0.71511819650296
2010.70833333333	0.446526394945037	-0.6669326271941
2010.79166666667	0.44614518161321	-0.614307820377063
2010.875	0.417736492665896	-0.546066526527989
2010.95833333333	0.356065443039431	-0.475457934625641
2011.04166666667	0.264514266495641	-0.428796500008183
2011.125	0.186962677533019	-0.4150826425496
2011.20833333333	0.164993514149941	-0.402593200284728
2011.29166666667	0.202569639609041	-0.371877340912609
2011.375	0.23169964349318	-0.307258760500498
2011.45833333333	0.24959609551866	-0.211528811591955
2011.54166666667	0.318571560195395	-0.128774103096757
2011.625	0.481863544130458	-0.0941053822078181
2011.70833333333	0.680972675254255	-0.0959071899903153
2011.79166666667	0.85025687965121	-0.0884677870787718
2011.875	0.946352329977876	-0.0585067419534622
2011.95833333333	1.00018630802651	-0.0653985842736222
2012.04166666667	1.04333965886164	-0.136206385402704
2012.125	1.12120567425239	-0.244425789640421
2012.20833333333	1.21016008774206	-0.333955170984038
2012.29166666667	1.25277934787314	-0.358713058712608
2012.375	1.19164367209758	-0.342412447557333
2012.45833333333	1.04213976118383	-0.319075275704148
2012.54166666667	0.863746240299587	-0.318105348125879
2012.625	0.753456607538572	-0.318280397599271
2012.70833333333	0.741844654349797	-0.278377974176993
2012.79166666667	0.809198766754276	-0.212677096146218
2012.875	0.874498710075955	-0.150589483341397
2012.95833333333	0.884111908350755	-0.096871541492224
2013.04166666667	0.803119419982044	-0.00749892979035947
2013.125	0.648061129156708	0.139232968559699
2013.20833333333	0.437229903620461	0.309191996438877
2013.29166666667	0.16455123783471	0.451868488011454
2013.375	-0.141403335225292	0.560339028395429
2013.45833333333	-0.435483216858615	0.652645755217183
2013.54166666667	-0.63029507128801	0.744015615514453
2013.625	-0.706948603947489	0.790954444783313
2013.70833333333	-0.701430795948974	0.758234540343801
2013.79166666667	-0.727279627633263	0.638376883656934
2013.875	-0.873626428878847	0.483632374955558
2013.95833333333	-1.10979605731708	0.331106838273696
2014.04166666667	-1.31133617839651	0.176035569668544
2014.125	-1.37582522505678	-0.010539301494579
2014.20833333333	-1.30902788599505	-0.24119375329373
2014.29166666667	-1.20236292652483	-0.484076630616892
2014.375	-1.07474697332642	-0.694871147951594
2014.45833333333	-0.925323459048206	-0.838167709705024
2014.54166666667	-0.744223118082524	-0.918071812970066
2014.625	-0.576966992752369	-0.979777768949552
2014.70833333333	-0.492124604691035	-1.03838940319157
2014.79166666667	-0.524367698267575	-1.07595203958008
2014.875	-0.659921457724901	-1.05867534026965
2014.95833333333	-0.772212998883995	-0.971837617010398
2015.04166666667	-0.747538516291267	-0.832241284207574
2015.125	-0.629558849704644	-0.669417450708693
2015.20833333333	-0.54096812664374	-0.53480123940925
2015.29166666667	-0.510959417404875	-0.431584946978788
2015.375	-0.44839645324732	-0.341005056150409
2015.45833333333	-0.325870925750272	-0.259563713829064
2015.54166666667	-0.205697325959551	-0.211313903408978
2015.625	-0.0944818403356335	-0.219307400006528
2015.70833333333	0.0617742590231881	-0.262173078617821
2015.79166666667	0.285867106653655	-0.317199282261954
2015.875	0.510939271771727	-0.361604251913805
2015.95833333333	0.672458480777303	-0.372397248044123
2016.04166666667	0.777040492005885	-0.378576163389641
2016.125	0.831387178885943	-0.438863658756499
2016.20833333333	0.886551177590807	-0.567951918218327
2016.29166666667	0.988563316944766	-0.703174344070304
2016.375	1.12365004968949	-0.779390974351647
2016.45833333333	1.23252794012685	-0.803804621427034
2016.54166666667	1.26090771011112	-0.805539331190737
2016.625	1.25359287649614	-0.804739040137794
2016.70833333333	1.19365632938758	-0.804440097601458
2016.79166666667	1.01483508294383	-0.793029729759112
2016.875	0.759309372608312	-0.753469044413028
2016.95833333333	0.537244230088749	-0.669522376445897
